"layer_id","layer","feature_id","bioshift_long_cent","bioshift_lat_cent","area_m2","area_km2","calculation_status"
"39","A117_P3",1,-147.200759245864,57.6657155911073,520369399506.402,520369.399506402,"success"
"40","A117_P4",1,-92.7775400665849,28.1411323709686,148336952545.933,148336.952545933,"success"
"41","A117_P5",1,-70.9111045859962,40.1711821896771,163732361828.779,163732.361828779,"success"
"42","A117_P6",1,-124.672258520127,43.4229319168635,133412477738.325,133412.477738325,"success"
"43","A117_P7",1,-51.6436935027764,48.893137466949,233753724794.816,233753.724794816,"success"
"44","A117_P8",1,-62.950732091772,43.9035460493359,78203743469.1402,78203.7434691402,"success"
"45","A117_P9",1,-62.8817820485683,47.3902351447301,40729238662.9233,40729.2386629233,"success"
"46","A118_P1",1,-3.92539812524926,40.8435515289883,5187004566.46279,5187.00456646279,"success"
"47","A119_P1",1,-115.452832807573,40.479028149075,1362027512.45576,1362.02751245576,"success"
"47","A119_P1",2,-115.13414236172,40.9395195688861,242685313.49092,242.68531349092,"success"
"48","A12_P1",1,-120.161043845378,38.19338015,NA,NA,"area_failed"
"49","A120_P1",1,-16.2070988414674,15.5023919877919,5091214485.21267,5091.21448521267,"success"
"50","A121_P1",1,10.0073791180773,46.6130823302929,754859604.571741,754.859604571741,"success"
"51","A122_P1",1,-99.156337743863,42.4165594411016,10075703984214.9,10075703.9842149,"success"
"52","A123_P1",1,26.7310723134507,-28.7890881842149,905897020819.407,905897.020819407,"success"
"53","A124_P1",1,-5.47624738010593,43.9256500556402,66287053968.7845,66287.0539687845,"success"
"54","A125_P1",1,-3.71069560497399,41.8742259208487,114984715537.261,114984.715537261,"success"
"55","A126_P1",1,-5.64780672444923,43.8922928678817,52932386042.8532,52932.3860428532,"success"
"56","A127_P1",1,4.01203363781303,56.0302948667572,307618270543.942,307618.270543942,"success"
"57","A128_P1",1,-119.630338831964,37.8271572208251,3835135373.63117,3835.13537363117,"success"
"58","A129_P1",1,-1.91619343503823,54.3089653,NA,NA,"area_failed"
"58","A129_P1",2,-4.54817833062864,54.2234599297386,586336038.757315,586.336038757315,"success"
"58","A129_P1",3,-5.2402952646554,55.5750849098496,421787234.110378,421.787234110378,"success"
"58","A129_P1",4,-5.09616922778356,55.8302498555992,121243246.733096,121.243246733096,"success"
"58","A129_P1",5,-5.91130590928973,55.9652810689564,370343718.614818,370.343718614817,"success"
"58","A129_P1",6,-6.2497812452269,55.766537577258,623851080.828302,623.851080828302,"success"
"58","A129_P1",7,-6.02872235482594,56.4489479856068,925019964.723472,925.019964723472,"success"
"58","A129_P1",8,-6.87994038981514,57.9044754486622,3230444481.29034,3230.44448129034,"success"
"58","A129_P1",9,-6.23771309074596,57.3641413186138,1789315480.80864,1789.31548080864,"success"
"59","A129_P2",1,-1.91619343503823,54.3089653,NA,NA,"area_failed"
"59","A129_P2",2,-4.54817833062864,54.2234599297386,586336038.757315,586.336038757315,"success"
"59","A129_P2",3,-5.2402952646554,55.5750849098496,421787234.110378,421.787234110378,"success"
"59","A129_P2",4,-5.09616922778356,55.8302498555992,121243246.733096,121.243246733096,"success"
"59","A129_P2",5,-5.91130590928973,55.9652810689564,370343718.614818,370.343718614817,"success"
"59","A129_P2",6,-6.2497812452269,55.766537577258,623851080.828302,623.851080828302,"success"
"59","A129_P2",7,-6.02872235482594,56.4489479856068,925019964.723472,925.019964723472,"success"
"59","A129_P2",8,-6.87994038981514,57.9044754486622,3230444481.29034,3230.44448129034,"success"
"59","A129_P2",9,-6.23771309074596,57.3641413186138,1789315480.80864,1789.31548080864,"success"
"60","A129_P3",1,-1.91619343503823,54.3089653,NA,NA,"area_failed"
"60","A129_P3",2,-4.54817833062864,54.2234599297386,586336038.757315,586.336038757315,"success"
"60","A129_P3",3,-5.2402952646554,55.5750849098496,421787234.110378,421.787234110378,"success"
"60","A129_P3",4,-5.09616922778356,55.8302498555992,121243246.733096,121.243246733096,"success"
"60","A129_P3",5,-5.91130590928973,55.9652810689564,370343718.614818,370.343718614817,"success"
"60","A129_P3",6,-6.2497812452269,55.766537577258,623851080.828302,623.851080828302,"success"
"60","A129_P3",7,-6.02872235482594,56.4489479856068,925019964.723472,925.019964723472,"success"
"60","A129_P3",8,-6.87994038981514,57.9044754486622,3230444481.29034,3230.44448129034,"success"
"60","A129_P3",9,-6.23771309074596,57.3641413186138,1789315480.80864,1789.31548080864,"success"
"61","A129_P4",1,-1.91619343503823,54.3089653,NA,NA,"area_failed"
"61","A129_P4",2,-4.54817833062864,54.2234599297386,586336038.757315,586.336038757315,"success"
"61","A129_P4",3,-5.2402952646554,55.5750849098496,421787234.110378,421.787234110378,"success"
"61","A129_P4",4,-5.09616922778356,55.8302498555992,121243246.733096,121.243246733096,"success"
"61","A129_P4",5,-5.91130590928973,55.9652810689564,370343718.614818,370.343718614817,"success"
"61","A129_P4",6,-6.2497812452269,55.766537577258,623851080.828302,623.851080828302,"success"
"61","A129_P4",7,-6.02872235482594,56.4489479856068,925019964.723472,925.019964723472,"success"
"61","A129_P4",8,-6.87994038981514,57.9044754486622,3230444481.29034,3230.44448129034,"success"
"61","A129_P4",9,-6.23771309074596,57.3641413186138,1789315480.80864,1789.31548080864,"success"
"62","A13_P1",1,2.46723792925696,46.5786929544103,538047721464.669,538047.721464669,"success"
"63","A130_P1",1,103.46821359185,36.6932051827419,9334495283389.34,9334495.28338934,"success"
"64","A131_P1",1,-82.9336549160746,35.4696858490948,16643301055.2709,16643.3010552709,"success"
"65","A132_P1",1,-168.134971359084,58.3791152663325,449278800125.945,449278.800125945,"success"
"66","A133_P1",1,15.6833527533981,50.739071616261,4259546857.20952,4259.54685720952,"success"
"67","A133_P2",1,15.6833527533981,50.739071616261,4259546857.20952,4259.54685720952,"success"
"68","A134_P1",1,-1.91619343503823,54.3089653,NA,NA,"area_failed"
"68","A134_P1",2,-4.54817833062864,54.2234599297386,586336038.757315,586.336038757315,"success"
"68","A134_P1",3,-5.2402952646554,55.5750849098496,421787234.110378,421.787234110378,"success"
"68","A134_P1",4,-5.09616922778356,55.8302498555992,121243246.733096,121.243246733096,"success"
"68","A134_P1",5,-5.91130590928973,55.9652810689564,370343718.614818,370.343718614817,"success"
"68","A134_P1",6,-6.2497812452269,55.766537577258,623851080.828302,623.851080828302,"success"
"68","A134_P1",7,-1.25031182301294,60.3957217054297,1611532001.88129,1611.53200188129,"success"
"68","A134_P1",8,-6.69562505255722,54.6081774133918,14065113400.5923,14065.1134005923,"success"
"68","A134_P1",9,-6.02872235482594,56.4489479856068,925019964.723472,925.019964723472,"success"
"68","A134_P1",10,-6.87994038981514,57.9044754486622,3230444481.29034,3230.44448129034,"success"
"68","A134_P1",11,-6.23771309074596,57.3641413186138,1789315480.80864,1789.31548080864,"success"
"68","A134_P1",12,-2.99822452548069,59.0485173299616,1602307194.92075,1602.30719492075,"success"
"69","A135_P1",1,16.2613309400674,62.4238117275306,443343669709.488,443343.669709488,"success"
"70","A136_P1",1,-100.89335231148,51.5172011740323,19513458420305.7,19513458.4203057,"success"
"71","A136_P2",1,23.637521769636,53.5563755,NA,NA,"area_failed"
"72","A136_P3",1,-100.89335231148,51.5172011740323,19513458420305.7,19513458.4203057,"success"
"73","A136_P4",1,23.637521769636,53.5563755,NA,NA,"area_failed"
"74","A136_P5",1,-100.89335231148,51.5172011740323,19513458420305.7,19513458.4203057,"success"
"75","A136_P6",1,23.637521769636,53.5563755,NA,NA,"area_failed"
"76","A137_P1",1,103.46821359185,36.6932051827419,9334495283389.34,9334495.28338934,"success"
"77","A138_P1",1,-87.3381323571889,46.3447173836196,42834674136.709,42834.674136709,"success"
"77","A138_P1",2,-84.6179178641168,43.4777755285407,106214176430.644,106214.176430644,"success"
"78","A139_P1",1,-86.4370339299908,45.9407692057401,208585547144.904,208585.547144904,"success"
"79","A139_P2",1,-86.4370339299908,45.9407692057401,208585547144.904,208585.547144904,"success"
"80","A14_P1",1,9.00527979365069,61.4886378903615,57152478.3646476,57.1524783646476,"success"
